Station Code,DateTimeStamp,Monitoring Program,REP,F_Record,PO4F_C,PO4F,F_PO4F,TDP_C,TDP,F_TDP,TP_C,TP,F_TP,PHOSP_C,PHOSP,F_PHOSP,NH4F_C,NH4F,F_NH4F,NO2F_C,NO2F,F_NO2F,NO3F_C,NO3F,F_NO3F,NO23F_C,NO23F,F_NO23F,DIN_C,DIN,F_DIN,TDN_C,TDN,F_TDN,TN_C,TN,F_TN,PN_C,PN,F_PN,UncCHLa_N_C,UncCHLa_N,F_UncCHLa_N,CHLA_N_C,CHLA_N,F_CHLA_N,PHEA_C,PHEA,F_PHEA,POC_C,POC,F_POC,SiO4F_C,SiO4F,F_SiO4F,TSS_C,TSS,F_TSS,WTEM_N_C,WTEM_N,F_WTEM_N,SALT_N_C,SALT_N,F_SALT_N,DO_N_C,DO_N,F_DO_N,PH_N_C,PH_N,F_PH_N,TURB_N_C,TURB_N,F_TURB_N,COLOR_C,COLOR,F_COLOR,SECCHI_C,SECCHI,F_SECCHI,IRR0_N_C,IRR0_N,F_IRR0_N,IRR1_N_C,IRR1_N,F_IRR1_N,Kd_N_C,Kd_N,F_Kd_N
gtmfmnut,11/14/2005 12:00,1,1,,,0.016,<4>,,0.028,<4>,,0.051,<4>,C,0.023,<4>,,0.011,<4>,,0.0017,<4>,C,0.0035,<4>,,0.0052,<4>,C,0.016,<4>,,0.5003,<4>,,0.5277,<4>,C,0.0274,<4>,,2.7,<4>,,2,<4>,,1.2,<4>,,0.66,<4>,,0.897,<4>,,31,<4>,,22,<4>,,29.9,<4>,,6.3,<4>,,7.9,<4>,,4.1,<4>,,18,<4>,,1.4,<4>,,466.7,<4>,,77.2,<4>,C,1.799,<4>
gtmfmnut,11/14/2005 12:01,1,2,,,0.019,<4>,,0.036,<4>,,0.074,<4>,C,0.038,<4>,,0.024,<4>,,0.0019,<4>,C,0.0035,<4>,,0.0054,<4>,C,0.029,<4>,,0.5041,<4>,,0.5743,<4>,C,0.0702,<4>,,2.8,<4>,,2.2,<4>,,1.1,<4>,,0.57,<4>,,0.901,<4>,,39,<4>,,22,<4>,,29.9,<4>,,6.3,<4>,,7.9,<4>,,3.7,<4>,,13,<4>,,1.4,<4>,,466.7,<4>,,77.2,<4>,C,1.799,<4>
gtmpcnut,11/14/2005 13:45,1,1,,,0.034,<4>,,0.05,<4>,,0.069,<4>,C,0.019,<4>,,0.044,<4>,,0.0026,<4>,C,0.0367,<4>,,0.0393,<4>,C,0.083,<4>,,0.896,<4>,,0.9052,<4>,C,0.0092,<4>,,2.3,<4>,,1.6,<4>,,1.3,<4>,,0.76,<4>,,5.42,<4>,,20,<4>,,20.9,<4>,,7.6,<4>,,6.4,<4>,,7.5,<4>,,4.2,<4>,,168,<4>,,0.9,<4>,,242.4,<4>,,2.4,<4>,C,4.615,<4>
gtmpcnut,11/14/2005 13:45,2,S,,,0.032,<4>,,0.047,<4>,,0.071,<4>,C,0.024,<4>,,0.025,<4>,,0.003,<4>,C,0.0369,<4>,,0.0399,<4>,C,0.065,<4>,,0.901,<4>,,0.9409,<4>,C,0.0399,<4>,,1.9,<4>,,1.1,<4>,,1.4,<4>,,2.49,<4>,,4.399,<4>,M,,<4>,M,,<4>,,9.1,<4>,M,,<4>,M,,<4>,,5.2,<4>,,160,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,11/14/2005 13:46,1,2,,,0.039,<4>,,0.061,<4>,,0.068,<4>,C,0.007,<4>,,0.087,<4>,,0.0029,<4>,C,0.0364,<4>,,0.0393,<4>,C,0.126,<4>,,0.915,<4>,,0.9713,<4>,C,0.0563,<4>,,2.1,<4>,,1.3,<4>,,1.4,<4>,,0.79,<4>,,5.42,<4>,,25,<4>,,20.9,<4>,,7.6,<4>,,6.4,<4>,,7.5,<4>,,4,<4>,,164,<4>,,0.9,<4>,,242.4,<4>,,2.4,<4>,C,4.615,<4>
gtmpcnut,11/14/2005 16:15,2,1,,,0.03,<4>,,0.044,<4>,,0.076,<4>,C,0.032,<4>,,0.025,<4>,,0.0034,<4>,C,0.0367,<4>,,0.0401,<4>,C,0.065,<4>,,0.82,<4>,,0.832,<4>,C,0.012,<4>,,1.8,<4>,,0.9,<4>,,1.7,<4>,,3.46,<4>,,4.568,<4>,M,,<4>,M,,<4>,,11.5,<4>,M,,<4>,M,,<4>,,6.6,<4>,,191,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,11/14/2005 18:45,2,1,,,0.029,<4>,,0.042,<4>,,0.072,<4>,C,0.03,<4>,,0.027,<4>,,0.0023,<4>,C,0.0322,<4>,,0.0345,<4>,C,0.062,<4>,,0.8453,<4>,,0.9911,<4>,C,0.1458,<4>,,1.5,<4>,,0.7,<4>,,1.4,<4>,,2.78,<4>,,6.374,<4>,M,,<4>,M,,<4>,,3.8,<4>,M,,<4>,M,,<4>,,4.7,<4>,,169,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,11/14/2005 21:15,2,1,,,0.028,<4>,,0.038,<4>,,0.069,<4>,C,0.031,<4>,,0.021,<4>,,0.002,<4>,C,0.0303,<4>,,0.0323,<4>,C,0.053,<4>,,0.6954,<4>,,0.8902,<4>,C,0.1948,<4>,,1.9,<4>,,1.1,<4>,,1.4,<4>,,2.73,<4>,,3.736,<4>,M,,<4>,M,,<4>,,11.7,<4>,M,,<4>,M,,<4>,,5.3,<4>,,123,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,11/14/2005 23:45,2,1,,,0.032,<4>,,0.047,<4>,,0.069,<4>,C,0.022,<4>,,0.082,<4>,,0.0022,<4>,C,0.0378,<4>,,0.04,<4>,C,0.122,<4>,,0.8154,<4>,,0.9134,<4>,C,0.098,<4>,,1.6,<4>,,0.9,<4>,,1.2,<4>,,2.99,<4>,,4.202,<4>,M,,<4>,M,,<4>,,9.8,<4>,M,,<4>,M,,<4>,,3.6,<4>,,149,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,11/15/2005 2:15,2,1,,,0.035,<4>,,0.05,<4>,,0.067,<4>,C,0.017,<4>,,0.072,<4>,,0.0046,<4>,C,0.0375,<4>,,0.0421,<4>,C,0.114,<4>,,0.7771,<4>,,0.9478,<4>,C,0.1707,<4>,,0.9,<4>,,0.2,<4>,,1.2,<4>,,2.56,<4>,,5.317,<4>,M,,<4>,M,,<4>,,5.9,<4>,M,,<4>,M,,<4>,,4,<4>,,180,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,11/15/2005 4:45,2,1,,,0.036,<4>,,0.047,<4>,,0.065,<4>,C,0.018,<4>,,0.051,<4>,,0.0046,<4>,C,0.0327,<4>,,0.0373,<4>,C,0.088,<4>,,0.8741,<4>,,0.9361,<4>,C,0.062,<4>,,1.2,<4>,,0.7,<4>,,0.9,<4>,,2.74,<4>,,4.901,<4>,M,,<4>,M,,<4>,,4,<4>,M,,<4>,M,,<4>,,3.4,<4>,,184,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,11/15/2005 7:15,2,1,,,0.035,<4>,,0.047,<4>,,0.074,<4>,C,0.027,<4>,,0.044,<4>,,0.0034,<4>,C,0.0343,<4>,,0.0377,<4>,C,0.082,<4>,,0.8708,<4>,,0.9571,<4>,C,0.0863,<4>,,1.3,<4>,,0.7,<4>,,1.1,<4>,,2.7,<4>,,5.432,<4>,M,,<4>,M,,<4>,,5,<4>,M,,<4>,M,,<4>,,4.2,<4>,,183,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,11/15/2005 9:45,2,1,,,0.031,<4>,,0.044,<4>,,0.074,<4>,C,0.03,<4>,,0.073,<4>,,0.004,<4>,C,0.027,<4>,,0.031,<4>,C,0.104,<4>,,0.6114,<4>,,0.9847,<4>,C,0.3733,<4>,,2.8,<4>,,1.8,<4>,,1.9,<4>,,3.37,<4>,,2.744,<4>,M,,<4>,M,,<4>,,16.5,<4>,M,,<4>,M,,<4>,,8.2,<4>,,100,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,11/15/2005 12:15,2,1,,,0.026,<4>,,0.043,<4>,,0.063,<4>,C,0.02,<4>,,0.071,<4>,,0.0036,<4>,C,0.0193,<4>,,0.0229,<4>,C,0.094,<4>,,0.6245,<4>,,0.7844,<4>,C,0.1599,<4>,,2.6,<4>,,1.3,<4>,,2.2,<4>,,2.8,<4>,,2.082,<4>,M,,<4>,M,,<4>,,21.2,<4>,M,,<4>,M,,<4>,,5.6,<4>,,69,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,11/15/2005 14:45,2,1,,,0.034,<4>,,0.045,<4>,,0.075,<4>,C,0.03,<4>,,0.052,<4>,,0.0042,<4>,C,0.0365,<4>,,0.0407,<4>,C,0.093,<4>,,0.8161,<4>,,0.9852,<4>,C,0.1691,<4>,,1.7,<4>,,0.9,<4>,,1.5,<4>,,3.12,<4>,,4.481,<4>,M,,<4>,M,,<4>,,11,<4>,M,,<4>,M,,<4>,,6.2,<4>,,143,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/6/2005 10:20,1,1,,,0.036,<4>,,0.057,<4>,,0.073,<4>,C,0.016,<4>,,0.03,<4>,,0.0028,<4>,C,0.0126,<4>,,0.0154,<4>,C,0.045,<4>,,0.5132,<4>,,0.5173,<4>,C,0.0041,<4>,,2.3,<4>,,1.3,<4>,,1.7,<4>,,1.64,<4>,,2.822,<4>,,29,<4>,,14.3,<4>,,9.9,<4>,,8.6,<4>,,7.3,<4>,,7.2,<4>,,135,<4>,,0.7,<4>,,1602,<4>,,37.9,<4>,C,3.744,<4>
gtmpcnut,12/6/2005 10:21,1,2,,,0.034,<4>,,0.048,<4>,,0.076,<4>,C,0.028,<4>,,0.028,<4>,,0.0029,<4>,C,0.0231,<4>,,0.026,<4>,C,0.054,<4>,,0.535,<4>,,0.5405,<4>,C,0.0055,<4>,,2.4,<4>,,1.3,<4>,,2,<4>,,1.53,<4>,,3.256,<4>,,28,<4>,,14.3,<4>,,9.9,<4>,,8.6,<4>,,7.3,<4>,,7.3,<4>,,124,<4>,,0.7,<4>,,1602,<4>,,37.9,<4>,C,3.744,<4>
gtmfmnut,12/6/2005 11:30,1,1,,,0.016,<4>,,0.031,<4>,,0.047,<4>,C,0.016,<4>,,0.027,<4>,,0.0025,<4>,C,0.0084,<4>,,0.0109,<4>,C,0.038,<4>,,0.2034,<4>,,0.259,<4>,C,0.0556,<4>,,1.5,<4>,,0.8,<4>,,1.3,<4>,,1.04,<4>,,0.76,<4>,,55,<4>,,16,<4>,,30.6,<4>,,8,<4>,,7.8,<4>,,7.2,<4>,,14,<4>,,0.9,<4>,,1257,<4>,,213.2,<4>,C,1.774,<4>
gtmfmnut,12/6/2005 11:31,1,2,,,0.019,<4>,,0.035,<4>,,0.045,<4>,C,0.01,<4>,,0.056,<4>,,0.0028,<4>,C,0.0115,<4>,,0.0143,<4>,C,0.07,<4>,,0.2034,<4>,,0.2589,<4>,C,0.0555,<4>,,1.6,<4>,,0.8,<4>,,1.4,<4>,,2.62,<4>,,0.792,<4>,,64,<4>,,16,<4>,,30.6,<4>,,8,<4>,,7.8,<4>,,6.5,<4>,,11,<4>,,0.9,<4>,,1257,<4>,,213.2,<4>,C,1.774,<4>
gtmssnut,12/6/2005 12:40,1,1,,,0.023,<4>,,0.039,<4>,,0.043,<4>,C,0.004,<4>,,0.035,<4>,,0.0037,<4>,C,0.0246,<4>,,0.0283,<4>,C,0.063,<4>,,0.2654,<4>,,0.3215,<4>,C,0.0561,<4>,,2.3,<4>,,1.4,<4>,,1.5,<4>,,1.06,<4>,,0.68,<4>,,70,<4>,,16.4,<4>,,29.9,<4>,,8.4,<4>,,7.8,<4>,,6.7,<4>,,17,<4>,,1.1,<4>,,1190,<4>,,223,<4>,C,1.674,<4>
gtmssnut,12/6/2005 12:41,1,2,,,0.026,<4>,,0.044,<4>,,0.052,<4>,C,0.008,<4>,,0.059,<4>,,0.0035,<4>,C,0.0221,<4>,,0.0256,<4>,C,0.085,<4>,,0.2437,<4>,,0.3354,<4>,C,0.0917,<4>,,2.8,<4>,,1.9,<4>,,1.6,<4>,,0.79,<4>,,0.823,<4>,,70,<4>,,16.4,<4>,,29.9,<4>,,8.4,<4>,,7.8,<4>,,6.6,<4>,,15,<4>,,1.1,<4>,,1190,<4>,,223,<4>,C,1.674,<4>
gtmpinut,12/6/2005 14:50,1,1,,,0.033,<4>,,0.06,<4>,,0.077,<4>,C,0.017,<4>,,0.034,<4>,,0.0015,<4>,C,0.0137,<4>,,0.0152,<4>,C,0.049,<4>,,0.3745,<4>,,0.4751,<4>,C,0.1006,<4>,,3.5,<4>,,2.1,<4>,,2.5,<4>,,1.29,<4>,,2.007,<4>,,58,<4>,,15.3,<4>,,23,<4>,,8.1,<4>,,7.5,<4>,,9,<4>,,54,<4>,,0.7,<4>,,549.8,<4>,,31.6,<4>,C,2.856,<4>
gtmpinut,12/6/2005 14:51,1,2,,,0.034,<4>,,0.056,<4>,,0.084,<4>,C,0.028,<4>,,0.038,<4>,,0.0024,<4>,C,0.017,<4>,,0.0194,<4>,C,0.057,<4>,,0.3969,<4>,,0.4672,<4>,C,0.0703,<4>,,3.8,<4>,,2.3,<4>,,2.6,<4>,,1.17,<4>,,1.654,<4>,,48,<4>,,15.3,<4>,,23,<4>,,8.1,<4>,,7.5,<4>,,8.2,<4>,,49,<4>,,0.7,<4>,,549.8,<4>,,31.6,<4>,C,2.856,<4>
gtmpcnut,12/6/2005 16:30,2,1,,,0.029,<4>,,0.039,<4>,,0.078,<4>,C,0.039,<4>,B,0.008,<4>,B,0.0014,<4>,B - C,,<4>,,0.0014,<4>,B - C,,<4>,,0.3351,<4>,,0.4535,<4>,C,0.1184,<4>,,3.6,<4>,,1.8,<4>,,3.3,<4>,,1.78,<4>,M,,<4>,M,,<4>,M,,<4>,,13,<4>,M,,<4>,M,,<4>,,10.1,<4>,,86,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/6/2005 19:00,2,1,,,0.038,<4>,,0.054,<4>,,0.078,<4>,C,0.024,<4>,B,0.008,<4>,B,0.0014,<4>,B - C,,<4>,,0.0019,<4>,B - C,,<4>,,0.4172,<4>,,0.4578,<4>,C,0.0406,<4>,,2.6,<4>,,0.9,<4>,,3,<4>,,1.46,<4>,M,,<4>,M,,<4>,M,,<4>,,9.1,<4>,M,,<4>,M,,<4>,,7.7,<4>,,112,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/6/2005 21:30,2,1,,,0.041,<4>,,0.055,<4>,,0.074,<4>,C,0.019,<4>,B,0.008,<4>,B,0.0014,<4>,B - C,,<4>,,0.0184,<4>,B - C,,<4>,,0.4424,<4>,,0.4988,<4>,C,0.0564,<4>,,2.1,<4>,,0.9,<4>,,2.2,<4>,,1.1,<4>,M,,<4>,M,,<4>,M,,<4>,,7.6,<4>,M,,<4>,M,,<4>,,6.6,<4>,,118,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/7/2005 0:00,2,1,,,0.041,<4>,,0.056,<4>,,0.075,<4>,C,0.019,<4>,,0.01,<4>,B,0.0014,<4>,B - C,,<4>,,0.0088,<4>,C,0.019,<4>,,0.4235,<4>,,0.4609,<4>,C,0.0374,<4>,,1.5,<4>,,0.4,<4>,,1.8,<4>,,1,<4>,M,,<4>,M,,<4>,M,,<4>,,7.1,<4>,M,,<4>,M,,<4>,,6.3,<4>,,121,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/7/2005 2:30,2,1,,,0.037,<4>,,0.055,<4>,,0.08,<4>,C,0.025,<4>,B,0.008,<4>,B,0.0014,<4>,B - C,,<4>,,0.008,<4>,B - C,,<4>,,0.4046,<4>,,0.4794,<4>,C,0.0748,<4>,,2.3,<4>,,1,<4>,,2.4,<4>,,1.35,<4>,M,,<4>,M,,<4>,M,,<4>,,10.5,<4>,M,,<4>,M,,<4>,,7.8,<4>,,102,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/7/2005 5:00,2,1,,,0.038,<4>,,0.051,<4>,,0.075,<4>,C,0.024,<4>,,0.012,<4>,,0.0014,<4>,C,0.0233,<4>,,0.0247,<4>,C,0.037,<4>,,0.3725,<4>,,0.4403,<4>,C,0.0678,<4>,,2.1,<4>,,0.8,<4>,,2.3,<4>,,1.4,<4>,M,,<4>,M,,<4>,M,,<4>,,11.3,<4>,M,,<4>,M,,<4>,,6.9,<4>,,104,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/7/2005 7:30,2,1,,,0.04,<4>,,0.051,<4>,,0.073,<4>,C,0.022,<4>,B,0.008,<4>,B,0.0014,<4>,B - C,,<4>,,0.0274,<4>,B - C,,<4>,,0.3952,<4>,,0.4485,<4>,C,0.0533,<4>,,2.3,<4>,,1,<4>,,2.4,<4>,,1.26,<4>,M,,<4>,M,,<4>,M,,<4>,,9.3,<4>,M,,<4>,M,,<4>,,6,<4>,,109,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/7/2005 10:00,2,1,,,0.042,<4>,,0.056,<4>,,0.077,<4>,C,0.021,<4>,B,0.008,<4>,,0.0016,<4>,C,0.0312,<4>,,0.0328,<4>,B - C,,<4>,,0.2946,<4>,,0.4395,<4>,C,0.1449,<4>,,1.6,<4>,,0.6,<4>,,1.8,<4>,,1.21,<4>,M,,<4>,M,,<4>,M,,<4>,,8.6,<4>,M,,<4>,M,,<4>,,5.9,<4>,,116,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/7/2005 12:30,2,1,,,0.043,<4>,,0.054,<4>,,0.082,<4>,C,0.028,<4>,,0.008,<4>,B,0.0014,<4>,B - C,,<4>,,0.0185,<4>,C,0.027,<4>,,0.4795,<4>,,0.5795,<4>,C,0.1,<4>,,2.9,<4>,,1.8,<4>,,2,<4>,,1.54,<4>,M,,<4>,M,,<4>,M,,<4>,,5.8,<4>,M,,<4>,M,,<4>,,7.8,<4>,,132,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/7/2005 15:00,2,1,,,0.037,<4>,,0.062,<4>,,0.095,<4>,C,0.033,<4>,B,0.008,<4>,B,0.0014,<4>,B - C,,<4>,,0.0154,<4>,B - C,,<4>,,0.4505,<4>,,0.5459,<4>,C,0.0954,<4>,,5.2,<4>,,2.9,<4>,,4.2,<4>,,2.67,<4>,M,,<4>,M,,<4>,M,,<4>,,11.9,<4>,M,,<4>,M,,<4>,,13.7,<4>,,100,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
gtmpcnut,12/7/2005 17:30,2,1,,,0.03,<4>,,0.047,<4>,,0.079,<4>,C,0.032,<4>,B,0.008,<4>,B,0.0014,<4>,B - C,,<4>,,0.009,<4>,B - C,,<4>,,0.5064,<4>,,0.5694,<4>,C,0.063,<4>,,4.6,<4>,,2.2,<4>,,3.2,<4>,,1.79,<4>,M,,<4>,M,,<4>,M,,<4>,,15,<4>,M,,<4>,M,,<4>,,10.1,<4>,,82,<4>,M,,<4>,M,,<4>,M,,<4>,M,,<4>
