Station Code,DateTimeStamp,Monitoring Program,Rep,F_Record,PO4F,F_PO4F,TDP,F_TDP,TP,F_TP,PHOSP,F_PHOSP,NH4F,F_NH4F,NO2F,F_NO2F,NO3F,F_NO3F,NO23F,F_NO23F,DIN,F_DIN,TDN,F_TDN,TN,F_TN,PN,F_PN,UncCHLa_N,F_UncCHLa_N,CHLA_N,F_CHLA_N,PHEA,F_PHEA,POC,F_POC,SiO4F,F_SiO4F,TSS,F_TSS,WTEM_N,F_WTEM_N,SALT_N,F_SALT_N,DO_N,F_DO_N,PH_N,F_PH_N,TURB_N,F_TURB_N,Color,F_Color,SECCHI,F_SECCHI,IRR0_N,F_IRR0_N,IRR1_N,F_IRR1_N,Kd_N,F_Kd_N
gtmpinut,10/14/2008 09:18,1,1,,0.019,0,0.044,0,0.049,<1> (CHB),0.005,<1> (CHB),0.060,0,0.0456,0,0.0564,0,0.1020,0,0.162,0,0.458,0,0.663,0,0.2055,0,5.9,0,4.7,0,2.2,0,1.54,0,2.45,0,38.0,0,25.4,0,23.8,0,5.8,0,7.8,0,10.2,0,60.4,0,1.2,0,395.7,<1> (CSM),229.2,<1> (CSM),0.546,<1> (CSM)
gtmpinut,10/14/2008 09:19,1,2,,0.020,0,0.044,0,0.051,<1> (CHB),0.007,<1> (CHB),0.052,0,0.0450,0,0.0546,0,0.0996,0,0.152,0,0.460,0,0.590,0,0.1306,0,6.2,0,4.9,0,2.3,0,1.48,0,2.39,0,42.4,0,25.4,0,23.8,0,5.8,0,7.8,0,11.1,0,54.3,0,1.2,0,395.7,<1> (CSM),229.2,<1> (CSM),0.546,<1> (CSM)
gtmfmnut,10/14/2008 10:48,1,1,,0.016,0,0.021,0,0.047,<1> (CHB),0.026,<1> (CHB),0.057,0,0.0067,0,0.0224,0,0.0291,0,0.086,0,0.327,0,0.401,0,0.0738,0,7.2,0,6.0,0,2.2,0,1.65,0,1.30,0,48.4,0,25.4,0,30.7,0,6.3,0,7.8,0,11.0,0,24.4,0,1.3,0,631.9,<1> (CSM),248.5,<1> (CSM),0.933,<1> (CSM)
gtmfmnut,10/14/2008 10:49,1,2,,0.015,0,0.020,0,0.035,<1> (CHB),0.015,<1> (CHB),0.047,0,0.0067,0,0.0219,0,0.0286,0,0.076,0,0.290,0,0.436,0,0.1457,0,7.7,0,6.5,0,2.4,0,1.55,0,1.35,0,50.4,0,25.4,0,30.7,0,6.3,0,7.8,0,11.5,0,24.0,0,1.3,0,631.9,<1> (CSM),248.5,<1> (CSM),0.933,<1> (CSM)
gtmpcnut,10/14/2008 11:15,2,1,,0.025,0,0.047,0,0.077,<1> (CHB),0.030,<1> (CHB),0.062,0,0.0110,0,0.0448,0,0.0558,0,0.118,0,0.590,0,0.841,0,0.2508,0,8.8,0,6.7,0,3.9,0,2.32,0,4.37,0,63.3,0,,<-1>,23.0,0,,<-1>,,<-1>,17.6,0,173.2,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,10/14/2008 11:34,1,1,,0.024,0,0.047,0,0.065,<1> (CHB),0.018,<1> (CHB),0.064,0,0.0111,0,0.0465,0,0.0576,0,0.122,0,0.629,0,0.822,0,0.1926,0,8.8,0,6.9,0,3.5,0,2.07,0,4.31,0,90.0,0,25.0,0,20.3,0,6.0,0,8.0,0,16.7,0,116.8,0,0.5,0,274.2,<1> (CSM),173.1,<1> (CSM),0.460,<1> (CSM)
gtmpcnut,10/14/2008 11:35,1,2,,0.026,0,0.048,0,0.073,<1> (CHB),0.025,<1> (CHB),0.060,0,0.0106,0,0.0436,0,0.0542,0,0.114,0,0.646,0,0.789,0,0.1427,0,11.6,0,9.6,0,3.7,0,2.06,0,4.75,0,58.7,0,25.0,0,20.3,0,6.0,0,8.0,0,14.8,0,174.2,0,0.5,0,274.2,<1> (CSM),173.1,<1> (CSM),0.460,<1> (CSM)
gtmpcnut,11/10/2008 09:50,2,1,,0.035,0,0.043,0,0.070,0,0.027,0,0.063,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0149,0,0.078,0,0.381,0,0.473,0,0.0920,0,5.4,0,0.9,0,8.0,0,0.97,0,3.80,0,69.0,0,,<-1>,25.0,0,,<-1>,,<-1>,6.5,0,39.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/10/2008 12:20,2,1,,0.024,0,0.035,0,0.067,0,0.032,0,0.051,0,0.0049,0,0.0159,0,0.0208,0,0.072,0,0.471,0,0.526,0,0.0552,0,8.6,0,7.4,0,2.3,0,0.92,0,5.68,0,43.3,0,,<-1>,22.0,0,,<-1>,,<-1>,5.2,0,96.3,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/10/2008 14:50,2,1,,0.026,0,0.030,0,0.072,0,0.042,0,0.035,0,0.0050,0,0.0180,0,0.0230,0,0.058,0,0.438,0,0.535,0,0.0971,0,12.2,0,10.9,0,2.6,0,1.15,0,6.87,0,43.0,0,,<-1>,13.0,0,,<-1>,,<-1>,4.6,0,117.4,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/10/2008 17:20,2,1,,0.024,0,0.033,0,0.072,0,0.039,0,0.028,0,0.0053,0,0.0184,0,0.0237,0,0.052,0,0.456,0,0.496,0,0.0404,0,15.7,0,13.8,0,3.7,0,1.01,0,6.77,0,34.0,0,,<-1>,15.0,0,,<-1>,,<-1>,5.8,0,112.4,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/10/2008 19:50,2,1,,0.023,0,0.034,0,0.067,0,0.033,0,0.034,0,0.0045,0,0.0058,0,0.0103,0,0.044,0,0.411,0,0.460,0,0.0491,0,8.4,0,7.4,0,2.1,0,0.92,0,4.66,0,54.0,0,,<-1>,22.0,0,,<-1>,,<-1>,7.7,0,84.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/10/2008 22:20,2,1,,0.024,0,0.033,0,0.064,0,0.031,0,0.046,0,0.0043,0,0.0084,0,0.0127,0,0.059,0,0.425,0,0.456,0,0.0316,0,5.1,0,3.8,0,2.5,0,1.07,0,4.76,0,48.3,0,,<-1>,21.0,0,,<-1>,,<-1>,6.6,0,88.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/11/2008 00:50,2,1,,0.027,0,0.035,0,0.065,0,0.030,0,0.050,0,0.0052,0,0.0129,0,0.0181,0,0.068,0,0.427,0,0.477,0,0.0500,0,4.3,0,3.4,0,1.8,0,1.10,0,6.18,0,32.7,0,,<-1>,16.0,0,,<-1>,,<-1>,4.5,0,105.7,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/11/2008 03:20,2,1,,0.031,0,0.029,0,0.060,0,0.031,0,0.052,0,0.0051,0,0.0167,0,0.0218,0,0.074,0,0.475,0,0.514,0,0.0391,0,3.0,0,2.2,0,1.5,0,1.14,0,7.36,0,24.7,0,,<-1>,12.0,0,,<-1>,,<-1>,3.0,0,125.4,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/11/2008 05:50,2,1,,0.029,0,0.039,0,0.065,0,0.026,0,0.052,0,0.0049,0,0.0143,0,0.0192,0,0.071,0,0.436,0,0.489,0,0.0535,0,6.6,0,5.8,0,1.6,0,1.08,0,6.35,0,34.7,0,,<-1>,15.0,0,,<-1>,,<-1>,3.8,0,109.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmssnut,11/11/2008 07:20,1,1,,0.008,0,0.015,0,0.041,0,0.026,0,0.026,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0095,0,0.035,0,0.209,0,0.354,0,0.1448,0,7.8,0,6.9,0,1.8,0,1.39,0,0.89,0,64.6,0,19.2,0,33.1,0,7.0,0,7.9,0,6.5,0,8.4,0,0.8,0,106.3,0,21.2,0,1.612,0
gtmssnut,11/11/2008 07:21,1,2,,0.009,0,0.020,0,0.039,0,0.019,0,0.041,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0073,0,0.048,0,0.296,0,0.342,0,0.0455,0,8.1,0,6.7,0,2.6,0,1.36,0,0.56,0,67.2,0,19.2,0,33.1,0,7.0,0,7.9,0,6.5,0,6.5,0,0.8,0,106.3,0,21.2,0,1.612,0
gtmpcnut,11/11/2008 08:20,2,1,,0.023,0,0.035,0,0.073,0,0.038,0,0.048,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0097,0,0.058,0,0.381,0,0.465,0,0.0846,0,7.4,0,5.6,0,3.3,0,1.00,0,3.50,0,75.3,0,,<-1>,26.0,0,,<-1>,,<-1>,12.0,0,60.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpinut,11/11/2008 08:21,1,1,,0.027,0,0.036,0,0.062,0,0.026,0,0.052,0,0.0060,0,0.0234,0,0.0294,0,0.081,0,0.431,0,0.529,0,0.0980,0,6.2,0,5.4,0,1.6,0,1.18,0,1.98,0,48.4,0,18.5,0,26.6,0,6.4,0,8.1,0,5.6,0,37.7,0,0.8,0,556.2,0,102.9,0,1.687,0
gtmpinut,11/11/2008 08:22,1,2,,0.024,0,0.042,0,0.061,0,0.019,0,0.058,0,0.0062,0,0.0230,0,0.0292,0,0.087,0,0.475,0,0.556,0,0.0814,0,6.3,0,5.6,0,1.5,0,1.15,0,1.82,0,50.6,0,18.5,0,26.6,0,6.4,0,8.1,0,5.3,0,37.9,0,0.8,0,556.2,0,102.9,0,1.687,0
gtmfmnut,11/11/2008 10:06,1,1,,0.025,0,0.043,0,0.056,0,0.013,0,0.062,0,0.0047,0,0.0333,0,0.0380,0,0.100,0,0.400,<1> [SCC],0.378,<1> [SCC],-0.0219,<-3> [SNV],4.3,0,3.4,0,1.8,0,1.26,0,1.69,0,62.0,0,18.6,0,32.0,0,6.6,0,7.9,0,9.5,0,18.6,0,0.9,0,1214.0,0,306.9,0,1.375,0
gtmfmnut,11/11/2008 10:07,1,2,,0.021,0,0.039,0,0.058,0,0.019,0,0.047,0,0.0045,0,0.0171,0,0.0216,0,0.069,0,0.335,0,0.484,0,0.1492,0,4.2,0,3.4,0,1.6,0,1.29,0,1.44,0,65.8,0,18.6,0,32.0,0,6.6,0,7.9,0,8.8,0,16.9,0,0.9,0,1214.0,0,306.9,0,1.375,0
gtmpcnut,11/11/2008 10:50,2,1,,0.020,0,0.034,0,0.058,0,0.024,0,0.040,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0066,0,0.047,0,0.344,0,0.410,0,0.0658,0,8.1,0,6.7,0,2.6,0,1.08,0,1.94,0,70.3,0,,<-1>,30.0,0,,<-1>,,<-1>,7.0,0,44.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,11/11/2008 11:21,1,1,,0.021,0,0.037,0,0.065,0,0.028,0,0.033,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0076,0,0.041,0,0.363,0,0.499,0,0.1367,0,9.3,0,8.0,0,2.4,0,1.04,0,3.07,0,,<-2> [GDM],18.4,0,25.5,0,7.2,0,8.0,0,9.0,0,51.3,0,0.8,0,1337.0,0,308.8,0,1.465,0
gtmpcnut,11/11/2008 11:22,1,2,,0.022,0,0.034,0,,<-2> [GDM],,<-2> [GCM],0.033,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0077,0,0.041,0,0.370,0,0.470,0,0.1007,0,9.4,0,8.3,0,2.2,0,0.99,0,3.32,0,73.7,0,18.4,0,25.5,0,7.2,0,8.0,0,8.8,0,53.0,0,0.8,0,1337.0,0,308.8,0,1.465,0
gtmpcnut,12/15/2008 10:56,2,1,,0.024,0,0.046,0,0.054,<1> (CHB),0.008,<1> (CHB),0.016,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.290,0,0.426,0,0.1355,0,12.3,0,10.9,0,2.7,0,1.14,0,5.53,0,32.0,<1> (CHB),,<-1>,21.0,0,,<-1>,,<-1>,7.1,0,38.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/15/2008 13:26,2,1,,0.017,0,0.028,0,0.044,<1> (CHB),0.016,<1> (CHB),0.016,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.264,0,0.365,0,0.1007,0,6.8,0,5.4,0,2.7,0,1.16,0,3.24,0,43.7,<1> (CHB),,<-1>,30.0,0,,<-1>,,<-1>,9.4,0,25.4,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/15/2008 15:56,2,1,,0.021,0,0.037,0,0.048,<1> (CHB),0.011,<1> (CHB),0.013,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.286,0,0.447,0,0.1612,0,7.4,0,6.7,0,1.3,0,1.18,0,3.76,0,35.3,<1> (CHB),,<-1>,27.0,0,,<-1>,,<-1>,8.4,0,29.3,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/15/2008 18:26,2,1,,0.024,0,0.032,0,0.051,<1> (CHB),0.019,<1> (CHB),0.016,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0097,0,0.026,0,0.276,0,0.411,0,0.1351,0,12.5,0,11.4,0,2.3,0,1.22,0,5.62,0,27.3,<1> (CHB),,<-1>,21.0,0,,<-1>,,<-1>,5.6,0,38.2,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/15/2008 20:56,2,1,,0.025,0,0.034,0,0.052,<1> (CHB),0.018,<1> (CHB),0.015,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0082,0,0.023,0,0.260,0,0.397,0,0.1367,0,12.4,0,11.2,0,2.5,0,0.87,0,6.38,0,13.0,<1> (CHB),,<-1>,19.0,0,,<-1>,,<-1>,4.6,0,40.1,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/15/2008 23:26,2,1,,0.026,0,0.033,0,0.047,<1> (CHB),0.014,<1> (CHB),0.018,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.258,0,0.360,0,0.1021,0,8.9,0,8.0,0,1.8,0,0.90,0,5.99,0,27.7,<1> (CHB),,<-1>,20.0,0,,<-1>,,<-1>,4.4,0,37.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/16/2008 01:56,2,1,,0.020,0,0.034,0,0.056,<1> (CHB),0.022,<1> (CHB),0.019,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.258,0,0.415,0,0.1576,0,12.4,0,11.4,0,2.1,0,1.07,0,3.16,0,37.3,<1> (CHB),,<-1>,27.0,0,,<-1>,,<-1>,6.3,0,32.8,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/16/2008 04:26,2,1,,0.023,0,0.040,0,0.051,<1> (CHB),0.011,<1> (CHB),0.017,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.262,0,0.416,0,0.1543,0,15.1,0,13.6,0,2.9,0,1.04,0,4.73,0,32.3,<1> (CHB),,<-1>,24.0,0,,<-1>,,<-1>,5.3,0,35.0,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/16/2008 06:56,2,1,,0.026,0,0.034,0,0.052,<1> (CHB),0.018,<1> (CHB),0.036,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.283,0,0.415,0,0.1328,0,14.4,0,13.0,0,2.8,0,0.87,0,5.56,0,25.3,<1> (CHB),,<-1>,25.0,0,,<-1>,,<-1>,4.4,0,38.7,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/16/2008 09:26,2,1,,0.026,0,0.035,0,0.045,<1> (CHB),0.010,<1> (CHB),0.015,<-3> [GQD],0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.264,0,0.389,0,0.1257,0,9.4,0,8.3,0,2.2,0,1.10,0,6.24,0,24.7,<1> (CHB),,<-1>,20.0,0,,<-1>,,<-1>,4.4,0,40.5,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmpcnut,12/16/2008 11:56,2,1,,0.025,0,0.034,0,0.058,<1> (CHB),0.024,<1> (CHB),0.019,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.272,0,0.460,0,0.1882,0,21.7,0,20.8,0,2.2,0,1.26,0,5.93,0,36.7,<1> (CHB),,<-1>,20.0,0,,<-1>,,<-1>,7.8,0,40.7,0,,<-1>,,<-1>,,<-1>,,<-1>
gtmssnut,12/16/2008 12:01,1,1,,0.008,0,0.024,0,0.055,<1> (CHB),0.031,<1> (CHB),0.018,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0176,0,0.036,0,0.214,0,0.338,0,0.1241,0,7.4,0,6.2,0,2.3,0,0.70,0,0.46,0,64.4,<1> (CHB),16.5,0,32.7,0,7.8,0,7.6,0,3.0,0,8.8,0,1.0,0,1066.0,0,241.0,0,1.487,0
gtmssnut,12/16/2008 12:02,1,2,,0.008,0,0.023,0,0.043,<1> (CHB),0.020,<1> (CHB),0.024,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0157,0,0.040,0,0.203,0,0.320,0,0.1175,0,7.2,0,6.0,0,2.2,0,0.72,0,0.46,0,45.6,<1> (CHB),16.5,0,32.7,0,7.8,0,7.6,0,3.1,0,8.2,0,1.0,0,1066.0,0,241.0,0,1.487,0
gtmpinut,12/16/2008 12:52,1,1,,0.021,0,0.035,0,0.051,<1> (CHB),0.016,<1> (CHB),0.022,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0194,0,0.041,0,0.326,0,0.368,0,0.0414,0,5.6,0,4.9,0,1.4,0,1.04,0,1.19,0,27.2,<1> (CHB),17.0,0,30.7,0,7.5,0,7.6,0,3.3,0,28.3,0,1.3,0,1123.0,0,270.6,0,1.423,0
gtmpinut,12/16/2008 12:53,1,2,,0.019,0,0.033,0,0.061,<1> (CHB),0.028,<1> (CHB),0.024,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0155,0,0.040,0,0.301,0,0.369,0,0.0683,0,5.7,0,4.9,0,1.5,0,0.99,0,1.19,0,25.2,<1> (CHB),17.0,0,30.7,0,7.5,0,7.6,0,3.1,0,14.8,0,1.3,0,1123.0,0,270.6,0,1.423,0
gtmfmnut,12/16/2008 14:01,1,1,,0.013,0,0.029,0,0.046,<1> (CHB),0.017,<1> (CHB),0.034,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0132,0,0.047,0,0.221,0,0.294,0,0.0738,0,3.3,0,3.4,0,0.2,<-4> [SBL],0.96,0,0.78,0,38.0,<1> (CHB),17.8,0,32.8,0,7.5,0,7.7,0,7.0,0,8.7,0,1.1,0,1140.0,0,312.5,0,1.294,0
gtmfmnut,12/16/2008 14:02,1,2,,0.012,0,0.030,0,0.068,<1> (CHB),0.038,<1> (CHB),0.026,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0123,0,0.038,0,0.230,0,0.314,0,0.0835,0,3.3,0,2.9,0,0.8,0,0.92,0,0.81,0,48.2,<1> (CHB),17.8,0,32.8,0,7.5,0,7.7,0,7.2,0,6.8,0,1.1,0,1140.0,0,312.5,0,1.294,0
gtmpcnut,12/16/2008 15:19,1,1,,0.018,0,0.033,0,0.048,<1> (CHB),0.015,<1> (CHB),0.025,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.284,0,0.378,0,0.0936,0,5.5,0,4.9,0,1.2,0,1.33,0,2.70,0,37.8,<1> (CHB),19.6,0,26.3,0,7.5,0,7.7,0,5.5,0,25.0,0,0.9,0,681.2,0,70.6,0,2.267,0
gtmpcnut,12/16/2008 15:20,1,2,,0.017,0,0.038,0,0.041,<1> (CHB),0.003,<1> (CHB),0.029,0,0.0043,<-4> [SBL],,<-4> [SCB],0.0062,<-4> [SBL],,<-4> [SCB],0.267,0,0.377,0,0.1099,0,5.8,0,4.9,0,1.7,0,1.03,0,2.58,0,42.2,<1> (CHB),19.6,0,26.3,0,7.5,0,7.7,0,3.8,0,25.2,0,0.9,0,681.2,0,70.6,0,2.267,0
