Station Code,DateTimeStamp,Monitoring Program,REP,F_Record,PO4F_C,PO4F,F_PO4F,TDP_C,TDP,F_TDP,TP_C,TP,F_TP,PHOSP_C,PHOSP,F_PHOSP,NH4F_C,NH4F,F_NH4F,NO2F_C,NO2F,F_NO2F,NO3F_C,NO3F,F_NO3F,NO23F_C,NO23F,F_NO23F,DIN_C,DIN,F_DIN,TDN_C,TDN,F_TDN,TN_C,TN,F_TN,PN_C,PN,F_PN,UncCHLa_N_C,UncCHLa_N,F_UncCHLa_N,CHLA_N_C,CHLA_N,F_CHLA_N,PHEA_C,PHEA,F_PHEA,POC_C,POC,F_POC,SiO4F_C,SiO4F,F_SiO4F,TSS_C,TSS,F_TSS,WTEM_N_C,WTEM_N,F_WTEM_N,SALT_N_C,SALT_N,F_SALT_N,DO_N_C,DO_N,F_DO_N,PH_N_C,PH_N,F_PH_N,TURB_N_C,TURB_N,F_TURB_N,COLOR_C,COLOR,F_COLOR,SECCHI_C,SECCHI,F_SECCHI,IRR0_N_C,IRR0_N,F_IRR0_N,IRR1_N_C,IRR1_N,F_IRR1_N,Kd_N_C,Kd_N,F_Kd_N
gtmfmnut,6/25/2003 8:45,1,2,,,0.002,<4>,,0.017,<4>,,0.048,<4>,C,0.031,<4>,,0.095,<4>,,0.0022,<4>,C,0.0325,<4>,,0.0347,<4>,C,0.13,<4>,,0.4097,<4>,,0.6099,<4>,C,0.2002,<4>,,5.2,<4>,,3.8,<4>,,2.6,<4>,,2.398,<4>,,2.295,<4>,,45,<4>,,28,<4>,,33.9,<4>,,4.8,<4>,,8,<4>,,7.3,<4>,,15,<4>,,1.5,<4>,,962,<4>,,498.2,<4>,C,0.658,<4>
gtmssnut,6/25/2003 10:35,1,1,,,0.024,<4>,,0.036,<4>,,0.066,<4>,C,0.03,<4>,,0.116,<4>,,0.005,<4>,C,0.0855,<4>,,0.0905,<4>,C,0.207,<4>,,0.4138,<4>,,0.5818,<4>,C,0.168,<4>,,5.6,<4>,,3.6,<4>,,3.7,<4>,,3.267,<4>,,3.241,<4>,,41,<4>,,28.4,<4>,,32.2,<4>,,4.5,<4>,,7.7,<4>,,4.1,<4>,,18,<4>,,1,<4>,,1390,<4>,,618,<4>,C,0.81,<4>
gtmssnut,6/25/2003 10:35,1,2,,,0.027,<4>,,0.038,<4>,,0.063,<4>,C,0.025,<4>,,0.102,<4>,,0.004,<4>,C,0.0676,<4>,,0.0716,<4>,C,0.174,<4>,,0.3898,<4>,,0.5739,<4>,C,0.1841,<4>,,5.6,<4>,,4.4,<4>,,2.3,<4>,,2.132,<4>,,3.494,<4>,,40,<4>,,28.4,<4>,,32.2,<4>,,4.5,<4>,,7.7,<4>,,4.2,<4>,,18,<4>,,1,<4>,,1390,<4>,,618,<4>,C,0.81,<4>
gtmpinut,6/25/2003 12:55,1,1,,,0.017,<4>,,0.039,<4>,,0.072,<4>,C,0.033,<4>,,0.052,<4>,,0.003,<4>,C,0.0067,<4>,,0.0097,<4>,C,0.062,<4>,,0.4447,<4>,,0.592,<4>,C,0.1473,<4>,,14,<4>,,10.6,<4>,,6.3,<4>,,2.601,<4>,,3.568,<4>,,29,<4>,,29.4,<4>,,29.8,<4>,,5,<4>,,7.5,<4>,,3.2,<4>,,39,<4>,,1,<4>,,1427,<4>,,450.9,<4>,C,1.152,<4>
gtmpinut,6/25/2003 12:55,1,2,,,0.02,<4>,,0.042,<4>,,0.071,<4>,C,0.029,<4>,,0.066,<4>,,0.0028,<4>,C,0.0057,<4>,,0.0085,<4>,C,0.075,<4>,,0.4372,<4>,,0.5826,<4>,C,0.1454,<4>,,13.6,<4>,,10.5,<4>,,5.8,<4>,,3.092,<4>,,3.063,<4>,,46,<4>,,29.4,<4>,,29.8,<4>,,5,<4>,,7.5,<4>,,4.4,<4>,,38,<4>,,1,<4>,,1427,<4>,,450.9,<4>,C,1.152,<4>
gtmpcnut,6/25/2003 14:05,2,1,,,0.045,<4>,,0.062,<4>,,0.095,<4>,C,0.033,<4>,,0.067,<4>,,0.0042,<4>,C,0.0031,<4>,,0.0073,<4>,C,0.074,<4>,,0.3785,<4>,,0.5112,<4>,C,0.1327,<4>,,0.4,<4>,,15,<4>,,9.5,<4>,,3.471,<4>,,6.725,<4>,M,,<4>,M,,<4>,,15,<4>,M,,<4>,M,,<4>,,6.1,<4>,,63,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/25/2003 15:42,1,1,,,0.045,<4>,,0.063,<4>,,0.105,<4>,C,0.042,<4>,,0.065,<4>,,0.0041,<4>,C,0.0011,<4>,,0.0052,<4>,C,0.07,<4>,,0.3647,<4>,,0.6633,<4>,C,0.2986,<4>,,12,<4>,,8.6,<4>,,6.1,<4>,,2.482,<4>,,7.325,<4>,,43,<4>,,33,<4>,,13.5,<4>,,6.8,<4>,,7.8,<4>,,5.5,<4>,,61,<4>,,0.8,<4>,,944.3,<4>,,50.1,<4>,C,2.936,<4>
gtmpcnut,6/25/2003 15:42,1,2,,,0.04,<4>,,0.062,<4>,,0.102,<4>,C,0.04,<4>,,0.069,<4>,,0.0036,<4>,C,0.0027,<4>,,0.0063,<4>,C,0.075,<4>,,0.4106,<4>,,0.5906,<4>,C,0.18,<4>,,12.2,<4>,,9.2,<4>,,5.6,<4>,,3.006,<4>,,7.528,<4>,,38,<4>,,33,<4>,,13.5,<4>,,6.8,<4>,,7.8,<4>,,6.6,<4>,,64,<4>,,0.8,<4>,,944.3,<4>,,50.1,<4>,C,2.936,<4>
gtmpcnut,6/25/2003 16:35,2,1,,,0.045,<4>,,0.064,<4>,,0.116,<4>,C,0.052,<4>,,0.067,<4>,B,0.0014,<4>,C - B,,<4>,,0.0068,<4>,C,0.074,<4>,,0.3841,<4>,,0.5878,<4>,C,0.2037,<4>,,20.1,<4>,,13.7,<4>,,11.6,<4>,,3.397,<4>,,7.282,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,7.7,<4>,,57,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/25/2003 19:05,2,1,,,0.037,<4>,,0.057,<4>,,0.103,<4>,C,0.046,<4>,,0.061,<4>,,0.0019,<4>,C,0.0044,<4>,,0.0063,<4>,C,0.067,<4>,,0.3676,<4>,,0.607,<4>,C,0.2394,<4>,,20.1,<4>,,9.5,<4>,,7,<4>,,2.748,<4>,,3.746,<4>,M,,<4>,M,,<4>,,21.5,<4>,M,,<4>,M,,<4>,,8.4,<4>,,50,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/25/2003 21:35,2,1,,,0.042,<4>,,0.062,<4>,,0.096,<4>,C,0.034,<4>,,0.061,<4>,,0.0032,<4>,C,0.0043,<4>,,0.0075,<4>,C,0.069,<4>,,0.396,<4>,,0.5928,<4>,C,0.1968,<4>,,13.3,<4>,,10.3,<4>,,7.7,<4>,,4.254,<4>,,6.009,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,8.9,<4>,,57,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/26/2003 0:05,2,1,,,0.046,<4>,,0.064,<4>,,0.092,<4>,C,0.028,<4>,,0.062,<4>,,0.0034,<4>,C,0.0008,<4>,,0.0042,<4>,C,0.066,<4>,,0.3735,<4>,,0.5178,<4>,C,0.1443,<4>,,14.5,<4>,,9.8,<4>,,9.1,<4>,,3.332,<4>,,6.093,<4>,M,,<4>,M,,<4>,,16,<4>,M,,<4>,M,,<4>,,4,<4>,,60,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/26/2003 2:35,2,1,,,0.047,<4>,,0.067,<4>,,0.097,<4>,C,0.03,<4>,,0.049,<4>,,0.0036,<4>,C,0.0023,<4>,,0.0059,<4>,C,0.055,<4>,,0.3634,<4>,,0.517,<4>,C,0.1536,<4>,,14.8,<4>,,8.3,<4>,,6.7,<4>,,3.699,<4>,,6.336,<4>,M,,<4>,M,,<4>,,14.5,<4>,M,,<4>,M,,<4>,,4.9,<4>,,59,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/26/2003 5:05,2,1,,,0.043,<4>,,0.067,<4>,,0.094,<4>,C,0.027,<4>,,0.063,<4>,,0.0028,<4>,C,0.0043,<4>,,0.0071,<4>,C,0.07,<4>,,0.3974,<4>,,0.5515,<4>,C,0.1541,<4>,,12,<4>,,8.7,<4>,,5.4,<4>,,2.387,<4>,,5.946,<4>,M,,<4>,M,,<4>,,17,<4>,M,,<4>,M,,<4>,,4.6,<4>,,61,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/26/2003 7:35,2,1,,,0.039,<4>,,0.062,<4>,,0.084,<4>,C,0.022,<4>,,0.074,<4>,,0.0035,<4>,C,0.0087,<4>,,0.0122,<4>,C,0.086,<4>,,0.4026,<4>,,0.5243,<4>,C,0.1217,<4>,,11.7,<4>,,8.3,<4>,,6.8,<4>,,2.645,<4>,,4.273,<4>,M,,<4>,M,,<4>,,23,<4>,M,,<4>,M,,<4>,,5.4,<4>,,51,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/26/2003 10:05,2,1,,,0.043,<4>,,0.065,<4>,,0.096,<4>,C,0.031,<4>,,0.07,<4>,,0.0034,<4>,C,0.0047,<4>,,0.0081,<4>,C,0.078,<4>,,0.4075,<4>,,0.5092,<4>,C,0.1017,<4>,,12,<4>,,10.3,<4>,,7.9,<4>,,3.183,<4>,,5.02,<4>,M,,<4>,M,,<4>,,21,<4>,M,,<4>,M,,<4>,,4.8,<4>,,56,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/26/2003 12:35,2,1,,,0.044,<4>,,0.064,<4>,,0.093,<4>,C,0.029,<4>,,0.072,<4>,,0.0035,<4>,C,0.0057,<4>,,0.0092,<4>,C,0.081,<4>,,0.4015,<4>,,0.5519,<4>,C,0.1504,<4>,,24.4,<4>,,21.2,<4>,,15.1,<4>,,3.297,<4>,,5.946,<4>,M,,<4>,M,,<4>,,20,<4>,M,,<4>,M,,<4>,,4.9,<4>,,59,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/26/2003 15:05,2,1,,,0.046,<4>,,0.065,<4>,,0.1,<4>,C,0.035,<4>,,0.068,<4>,,0.0034,<4>,C,0.0047,<4>,,0.0081,<4>,C,0.076,<4>,,0.4227,<4>,,0.5562,<4>,C,0.1335,<4>,,17.7,<4>,,12.6,<4>,,9.4,<4>,,2.828,<4>,,5.315,<4>,M,,<4>,M,,<4>,,16,<4>,M,,<4>,M,,<4>,,4.3,<4>,,58,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmfmnut,7/29/2003 11:37,1,1,,,0.018,<4>,,0.022,<4>,,0.044,<4>,C,0.022,<4>,,0.078,<4>,,0.0018,<4>,C,0.0126,<4>,,0.0144,<4>,C,0.092,<4>,,0.1934,<4>,,0.3027,<4>,C,0.1093,<4>,,2.2,<4>,,2.2,<4>,B,0.01,<4>,,1.158,<4>,,1.883,<4>,,41,<4>,,27.3,<4>,,30.1,<4>,,6,<4>,,7.6,<4>,,4.9,<4>,,14,<4>,,1,<4>,,1491,<4>,,400.2,<4>,C,1.315,<4>
gtmfmnut,7/29/2003 11:37,1,2,,,0.018,<4>,,0.025,<4>,,0.049,<4>,C,0.024,<4>,,0.113,<4>,,0.0021,<4>,C,0.0134,<4>,,0.0155,<4>,C,0.129,<4>,,0.1891,<4>,,0.2901,<4>,C,0.101,<4>,,2.8,<4>,,2.8,<4>,,0.1,<4>,,1.184,<4>,,1.992,<4>,,47,<4>,,27.3,<4>,,30.1,<4>,,6,<4>,,7.6,<4>,,4.2,<4>,,14,<4>,,1,<4>,,1491,<4>,,400.2,<4>,C,1.315,<4>
gtmpinut,7/29/2003 14:56,1,1,,,0.033,<4>,,0.055,<4>,,0.099,<4>,C,0.044,<4>,,0.123,<4>,,0.0032,<4>,C,0.0606,<4>,,0.0638,<4>,C,0.187,<4>,,0.4558,<4>,,0.654,<4>,C,0.1982,<4>,,9.5,<4>,,6.6,<4>,,5.2,<4>,,2.854,<4>,,4.648,<4>,,50,<4>,,30,<4>,,22.2,<4>,,5.2,<4>,,7.4,<4>,,8,<4>,,53,<4>,,0.6,<4>,,492.2,<4>,,14.8,<4>,C,3.504,<4>
gtmpinut,7/29/2003 14:56,1,2,,,0.034,<4>,,0.055,<4>,,0.103,<4>,C,0.048,<4>,,0.111,<4>,,0.0036,<4>,C,0.0554,<4>,,0.059,<4>,C,0.17,<4>,,0.4835,<4>,,0.6513,<4>,C,0.1678,<4>,,10.6,<4>,,8.2,<4>,,4.6,<4>,,2.587,<4>,,4.739,<4>,,53,<4>,,30,<4>,,22.2,<4>,,5.2,<4>,,7.4,<4>,,9.7,<4>,,53,<4>,,0.6,<4>,,492.2,<4>,,14.8,<4>,C,3.504,<4>
gtmpcnut,7/29/2003 16:30,2,1,,,0.075,<4>,,0.09,<4>,,0.143,<4>,C,0.053,<4>,,0.059,<4>,,0.003,<4>,C,0.0378,<4>,,0.0408,<4>,C,0.1,<4>,,0.4242,<4>,,0.6094,<4>,C,0.1852,<4>,,7.5,<4>,,5,<4>,,4.5,<4>,,4.012,<4>,,7.168,<4>,M,,<4>,M,,<4>,,3,<4>,M,,<4>,M,,<4>,,10.5,<4>,,106,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/29/2003 17:34,1,1,,,0.085,<4>,,0.103,<4>,,0.141,<4>,C,0.038,<4>,,0.088,<4>,,0.0028,<4>,C,0.0101,<4>,,0.0129,<4>,C,0.101,<4>,,0.4657,<4>,,0.6578,<4>,C,0.1921,<4>,,11.1,<4>,,8.7,<4>,,4.4,<4>,,2.628,<4>,,7.889,<4>,,20,<4>,,29.9,<4>,,1.4,<4>,,7,<4>,,8.4,<4>,,8.5,<4>,,127,<4>,,0.4,<4>,,96.6,<4>,,1.7,<4>,C,4.04,<4>
gtmpcnut,7/29/2003 17:34,1,2,,,0.083,<4>,,0.103,<4>,,0.142,<4>,C,0.039,<4>,,0.116,<4>,,0.0027,<4>,C,0.011,<4>,,0.0137,<4>,C,0.13,<4>,,0.5634,<4>,,0.6123,<4>,C,0.0489,<4>,,11.5,<4>,,9.4,<4>,,4,<4>,,2.66,<4>,,8.099,<4>,,22,<4>,,29.9,<4>,,1.4,<4>,,7,<4>,,8.4,<4>,,9.2,<4>,,129,<4>,,0.4,<4>,,96.6,<4>,,1.7,<4>,C,4.04,<4>
gtmpcnut,7/29/2003 19:00,2,1,,,0.079,<4>,,0.094,<4>,,0.14,<4>,C,0.046,<4>,,0.053,<4>,,0.0042,<4>,C,0.0441,<4>,,0.0483,<4>,C,0.101,<4>,,0.4628,<4>,,0.6255,<4>,C,0.1627,<4>,,6.8,<4>,,4.5,<4>,,4.3,<4>,,3.11,<4>,,7.956,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,8.8,<4>,,114,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/29/2003 21:30,2,1,,,0.081,<4>,,0.096,<4>,,0.169,<4>,C,0.073,<4>,,0.07,<4>,,0.0032,<4>,C,0.0382,<4>,,0.0414,<4>,C,0.111,<4>,,0.4063,<4>,,0.6361,<4>,C,0.2298,<4>,,13.2,<4>,,8.6,<4>,,8.4,<4>,,4.418,<4>,,6.146,<4>,M,,<4>,M,,<4>,,6,<4>,M,,<4>,M,,<4>,,15.8,<4>,,96,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/30/2003 0:00,2,1,,,0.078,<4>,,0.095,<4>,,0.147,<4>,C,0.052,<4>,,0.066,<4>,,0.002,<4>,C,0.0227,<4>,,0.0247,<4>,C,0.091,<4>,,0.4185,<4>,,0.6476,<4>,C,0.2291,<4>,,9.7,<4>,,6.2,<4>,,6.3,<4>,,2.734,<4>,,7.02,<4>,M,,<4>,M,,<4>,,8,<4>,M,,<4>,M,,<4>,,9.3,<4>,,88,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/30/2003 2:30,2,1,,,0.089,<4>,,0.105,<4>,,0.141,<4>,C,0.036,<4>,,0.09,<4>,,0.0029,<4>,C,0.0337,<4>,,0.0366,<4>,C,0.127,<4>,,0.4664,<4>,,0.6082,<4>,C,0.1418,<4>,,6.7,<4>,,3.4,<4>,,5.9,<4>,,1.894,<4>,,7.366,<4>,M,,<4>,M,,<4>,,5,<4>,M,,<4>,M,,<4>,,7.1,<4>,,107,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/30/2003 5:00,2,1,,,0.088,<4>,,0.102,<4>,,0.129,<4>,C,0.027,<4>,,0.094,<4>,,0.0026,<4>,C,0.0176,<4>,,0.0202,<4>,C,0.114,<4>,,0.4742,<4>,,0.6092,<4>,C,0.135,<4>,,4.1,<4>,,2.4,<4>,,2.9,<4>,,2.063,<4>,,7.554,<4>,M,,<4>,M,,<4>,,3,<4>,M,,<4>,M,,<4>,,4.2,<4>,,125,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/30/2003 7:30,2,1,,,0.091,<4>,,0.105,<4>,,0.134,<4>,C,0.029,<4>,,0.152,<4>,,0.0038,<4>,C,0.0205,<4>,,0.0243,<4>,C,0.176,<4>,,0.572,<4>,,0.6801,<4>,C,0.1081,<4>,,6,<4>,,3.6,<4>,,4.3,<4>,,1.753,<4>,,8.042,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,3.3,<4>,,127,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/30/2003 10:00,2,1,,,0.087,<4>,,0.101,<4>,,0.151,<4>,C,0.05,<4>,,0.097,<4>,,0.0033,<4>,C,0.0259,<4>,,0.0292,<4>,C,0.126,<4>,,0.4993,<4>,,0.6219,<4>,C,0.1226,<4>,,9.9,<4>,,6.2,<4>,,6.6,<4>,,2.324,<4>,,7.836,<4>,M,,<4>,M,,<4>,,4,<4>,M,,<4>,M,,<4>,,7.1,<4>,,116,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/30/2003 12:30,2,1,,,0.084,<4>,,0.099,<4>,,0.147,<4>,C,0.048,<4>,,0.069,<4>,,0.0024,<4>,C,0.0168,<4>,,0.0192,<4>,C,0.088,<4>,,0.4451,<4>,,0.5357,<4>,C,0.0906,<4>,,9.8,<4>,,6.8,<4>,,5.5,<4>,,2.536,<4>,,7.797,<4>,M,,<4>,M,,<4>,,3,<4>,M,,<4>,M,,<4>,,6.7,<4>,,118,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmssnut,7/30/2003 14:02,1,1,,,0.028,<4>,,0.042,<4>,,0.079,<4>,C,0.037,<4>,,0.125,<4>,,0.0032,<4>,C,0.0201,<4>,,0.0233,<4>,C,0.148,<4>,,0.3235,<4>,,0.4451,<4>,C,0.1216,<4>,,6,<4>,,4.7,<4>,,2.4,<4>,,2.264,<4>,,2.25,<4>,,48,<4>,,27.9,<4>,,28.4,<4>,,5.7,<4>,,7.5,<4>,,9.3,<4>,,30,<4>,,0.7,<4>,,363,<4>,,24.5,<4>,C,2.696,<4>
gtmssnut,7/30/2003 14:02,1,2,,,0.029,<4>,,0.043,<4>,,0.078,<4>,C,0.035,<4>,,0.229,<4>,,0.0036,<4>,C,0.0268,<4>,,0.0304,<4>,C,0.259,<4>,,0.3303,<4>,,0.4463,<4>,C,0.116,<4>,,6.2,<4>,,4.7,<4>,,2.7,<4>,,2.336,<4>,,2.359,<4>,,47,<4>,,27.9,<4>,,28.4,<4>,,5.7,<4>,,7.5,<4>,,11.7,<4>,,31,<4>,,0.7,<4>,,363,<4>,,24.5,<4>,C,2.696,<4>
gtmpcnut,7/30/2003 15:00,2,1,,,0.086,<4>,,0.1,<4>,,0.143,<4>,C,0.043,<4>,,0.058,<4>,,0.0031,<4>,C,0.0191,<4>,,0.0222,<4>,C,0.08,<4>,,0.428,<4>,,0.5434,<4>,C,0.1154,<4>,,8.6,<4>,,5.7,<4>,,5.2,<4>,,2.375,<4>,,7.717,<4>,M,,<4>,M,,<4>,,4,<4>,M,,<4>,M,,<4>,,5.7,<4>,,120,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/30/2003 17:30,2,1,,,0.082,<4>,,0.098,<4>,,0.134,<4>,C,0.036,<4>,,0.049,<4>,,0.0033,<4>,C,0.0101,<4>,,0.0134,<4>,C,0.062,<4>,,0.4508,<4>,,0.5318,<4>,C,0.081,<4>,,6,<4>,,7.9,<4>,,4.7,<4>,,2.187,<4>,,8.076,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,6,<4>,,125,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,8/26/2003 7:51,2,1,,,0.039,<4>,,0.071,<4>,,0.112,<4>,C,0.041,<4>,,0.099,<4>,,0.0059,<4>,C,0.0197,<4>,,0.0256,<4>,C,0.125,<4>,,0.7553,<4>,,0.7947,<4>,C,0.0394,<4>,,4.6,<4>,,2.4,<4>,,3.9,<4>,,2.21,<4>,,1.63,<4>,M,,<4>,M,,<4>,,2,<4>,M,,<4>,M,,<4>,,8.1,<4>,,614,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,8/26/2003 7:51,1,2,,,0.052,<4>,,0.078,<4>,,0.115,<4>,C,0.037,<4>,,0.135,<4>,,0.0078,<4>,C,0.0217,<4>,,0.0295,<4>,C,0.165,<4>,,0.8998,<4>,,0.9799,<4>,C,0.0801,<4>,,4.8,<4>,,2.7,<4>,,3.8,<4>,,2.185,<4>,,2.77,<4>,,15,<4>,,28.7,<4>,,1.1,<4>,,3.6,<4>,,6.6,<4>,,6.4,<4>,,614,<4>,,0.3,<4>,,484.7,<4>,,0.2,<4>,C,7.793,<4>
gtmpcnut,8/26/2003 7:51,1,S,,,0.048,<4>,,0.075,<4>,,0.111,<4>,C,0.036,<4>,,0.134,<4>,,0.0085,<4>,C,0.021,<4>,,0.0295,<4>,C,0.164,<4>,,0.9081,<4>,,1.082,<4>,C,0.1739,<4>,,4.9,<4>,,2.8,<4>,,3.7,<4>,,2.189,<4>,,1.75,<4>,,14,<4>,,28.7,<4>,,1.1,<4>,,3.6,<4>,,6.6,<4>,,7.9,<4>,,601,<4>,,0.3,<4>,,484.7,<4>,,0.2,<4>,C,7.793,<4>
gtmfmnut,8/26/2003 9:53,1,1,,,0.033,<4>,,0.048,<4>,,0.068,<4>,C,0.02,<4>,,0.181,<4>,,0.0072,<4>,C,0.0268,<4>,,0.034,<4>,C,0.215,<4>,,0.3182,<4>,,0.4482,<4>,C,0.13,<4>,,3.8,<4>,,2.4,<4>,,2.4,<4>,,1.179,<4>,,2.069,<4>,,54,<4>,,28.9,<4>,,29.4,<4>,,4.3,<4>,,7.7,<4>,,6,<4>,,36,<4>,,0.9,<4>,,1114,<4>,,250.9,<4>,C,1.491,<4>
gtmfmnut,8/26/2003 9:53,1,2,,,0.032,<4>,,0.052,<4>,,0.069,<4>,C,0.017,<4>,,0.208,<4>,,0.0063,<4>,C,0.0251,<4>,,0.0314,<4>,C,0.239,<4>,,0.3106,<4>,,0.3651,<4>,C,0.0545,<4>,,3.9,<4>,,2.4,<4>,,2.5,<4>,,1.207,<4>,,2.429,<4>,,56,<4>,,28.9,<4>,,29.4,<4>,,4.3,<4>,,7.7,<4>,,5.8,<4>,,36,<4>,,0.9,<4>,,1114,<4>,,250.9,<4>,C,1.491,<4>
gtmpcnut,8/26/2003 10:21,2,1,,,0.045,<4>,,0.074,<4>,,0.119,<4>,C,0.045,<4>,,0.167,<4>,,0.0034,<4>,C,0.0124,<4>,,0.0158,<4>,C,0.183,<4>,,0.609,<4>,,0.8733,<4>,C,0.2643,<4>,,6.2,<4>,,3.2,<4>,,5.4,<4>,,2.069,<4>,,2.38,<4>,M,,<4>,M,,<4>,,6,<4>,M,,<4>,M,,<4>,,8.5,<4>,,508,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmssnut,8/26/2003 11:29,1,1,,,0.032,<4>,,0.049,<4>,,0.101,<4>,C,0.052,<4>,,0.148,<4>,,0.0109,<4>,C,0.0425,<4>,,0.0534,<4>,C,0.201,<4>,,0.2459,<4>,,0.4775,<4>,C,0.2316,<4>,,6.5,<4>,,4.2,<4>,,4.1,<4>,,2.051,<4>,,1.467,<4>,,91,<4>,,28.2,<4>,,27.8,<4>,,4.3,<4>,,7.6,<4>,,7.5,<4>,,39,<4>,,0.7,<4>,,1285,<4>,,126.9,<4>,C,2.315,<4>
gtmssnut,8/26/2003 11:29,1,2,,,0.037,<4>,,0.059,<4>,,0.099,<4>,C,0.04,<4>,,0.191,<4>,,0.0113,<4>,C,0.0482,<4>,,0.0595,<4>,C,0.251,<4>,,0.3048,<4>,,0.4765,<4>,C,0.1717,<4>,,6.6,<4>,,4.4,<4>,,4,<4>,,1.985,<4>,,1.97,<4>,,89,<4>,,28.2,<4>,,27.8,<4>,,4.3,<4>,,7.6,<4>,,4.8,<4>,,48,<4>,,0.7,<4>,,1285,<4>,,126.9,<4>,C,2.315,<4>
gtmpcnut,8/26/2003 12:51,2,1,,,0.042,<4>,,0.074,<4>,,0.109,<4>,C,0.035,<4>,,0.094,<4>,,0.0078,<4>,C,0.0248,<4>,,0.0326,<4>,C,0.127,<4>,,0.737,<4>,,0.761,<4>,C,0.024,<4>,,4.9,<4>,,2.7,<4>,,4,<4>,,1.895,<4>,,3.43,<4>,M,,<4>,M,,<4>,,3,<4>,M,,<4>,M,,<4>,,7.4,<4>,,604,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpinut,8/26/2003 13:39,1,1,,,0.064,<4>,,0.049,<4>,,0.145,<4>,C,0.096,<4>,,0.316,<4>,,0.1193,<4>,C,0.0523,<4>,,0.1716,<4>,C,0.488,<4>,,0.6835,<4>,,0.8749,<4>,C,0.1914,<4>,,8.8,<4>,,5.2,<4>,,6.3,<4>,,2.764,<4>,,4.827,<4>,,49,<4>,,31,<4>,,14.9,<4>,,3.4,<4>,,7.1,<4>,,5.4,<4>,,108,<4>,,0.6,<4>,,1375,<4>,,70.2,<4>,C,2.975,<4>
gtmpinut,8/26/2003 13:39,1,2,,,0.067,<4>,,0.059,<4>,,0.149,<4>,C,0.09,<4>,,0.342,<4>,,0.1193,<4>,C,0.0545,<4>,,0.1738,<4>,C,0.516,<4>,,0.74,<4>,,0.9254,<4>,C,0.1854,<4>,,9.1,<4>,,5.9,<4>,,5.7,<4>,,2.691,<4>,,5.098,<4>,,55,<4>,,31,<4>,,14.9,<4>,,3.4,<4>,,7.1,<4>,,5.7,<4>,,116,<4>,,0.6,<4>,,1375,<4>,,70.2,<4>,C,2.975,<4>
gtmpcnut,8/26/2003 15:21,2,1,,,0.039,<4>,,0.07,<4>,,0.091,<4>,C,0.021,<4>,,0.062,<4>,,0.0067,<4>,C,0.0179,<4>,,0.0246,<4>,C,0.087,<4>,,1.1752,<4>,,1.2105,<4>,C,0.0353,<4>,,3.4,<4>,,1.7,<4>,,3.1,<4>,,1.574,<4>,,2.09,<4>,M,,<4>,M,,<4>,,1,<4>,M,,<4>,M,,<4>,,4.7,<4>,,628,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
