Station Code,DateTimeStamp,Monitoring Program,REP,F_Record,PO4F_C,PO4F,F_PO4F,TDP_C,TDP,F_TDP,TP_C,TP,F_TP,PHOSP_C,PHOSP,F_PHOSP,NH4F_C,NH4F,F_NH4F,NO2F_C,NO2F,F_NO2F,NO3F_C,NO3F,F_NO3F,NO23F_C,NO23F,F_NO23F,DIN_C,DIN,F_DIN,TDN_C,TDN,F_TDN,TN_C,TN,F_TN,PN_C,PN,F_PN,UncCHLa_N_C,UncCHLa_N,F_UncCHLa_N,CHLA_N_C,CHLA_N,F_CHLA_N,PHEA_C,PHEA,F_PHEA,POC_C,POC,F_POC,SiO4F_C,SiO4F,F_SiO4F,TSS_C,TSS,F_TSS,WTEM_N_C,WTEM_N,F_WTEM_N,SALT_N_C,SALT_N,F_SALT_N,DO_N_C,DO_N,F_DO_N,PH_N_C,PH_N,F_PH_N,TURB_N_C,TURB_N,F_TURB_N,COLOR_C,COLOR,F_COLOR,SECCHI_C,SECCHI,F_SECCHI,IRR0_N_C,IRR0_N,F_IRR0_N,IRR1_N_C,IRR1_N,F_IRR1_N,Kd_N_C,Kd_N,F_Kd_N
gtmpinut,6/1/2004 9:01,1,1,,,0.023,<4>,,0.042,<4>,,0.093,<4>,C,0.051,<4>,,0.025,<4>,B,0.0014,<4>,C - B,,<4>,,0.0093,<4>,C,0.034,<4>,,0.577,<4>,,0.718,<4>,C,0.141,<4>,,9.9,<4>,,6.9,<4>,,5.5,<4>,,2.64,<4>,,1.783,<4>,,101,<4>,,27.9,<4>,,35,<4>,,4.1,<4>,,7.7,<4>,,15,<4>,,11,<4>,,0.7,<4>,,1458,<4>,,11.9,<4>,C,4.808,<4>
gtmpinut,6/1/2004 9:02,1,2,,,0.013,<4>,,0.046,<4>,,0.102,<4>,C,0.056,<4>,,0.044,<4>,B,0.0014,<4>,C - B,,<4>,,0.0133,<4>,C,0.057,<4>,,0.5794,<4>,,0.7703,<4>,C,0.1909,<4>,,10.2,<4>,,7,<4>,,5.8,<4>,,3,<4>,,2.04,<4>,,91,<4>,,27.9,<4>,,35,<4>,,4.1,<4>,,7.7,<4>,,15.2,<4>,,13,<4>,,0.7,<4>,,1458,<4>,,11.9,<4>,C,4.808,<4>
gtmpcnut,6/1/2004 9:15,2,1,,,0.049,<4>,,0.092,<4>,,0.153,<4>,C,0.061,<4>,,0.055,<4>,B,0.0014,<4>,C - B,,<4>,,0.0058,<4>,C,0.061,<4>,,0.6529,<4>,,0.8061,<4>,C,0.1532,<4>,,8.2,<4>,,5.4,<4>,,5.2,<4>,,1.92,<4>,,5.893,<4>,M,,<4>,M,,<4>,,30,<4>,M,,<4>,M,,<4>,,10.1,<4>,,35,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmssnut,6/1/2004 11:00,1,1,,,0.02,<4>,,0.041,<4>,,0.092,<4>,C,0.051,<4>,,0.014,<4>,B,0.0014,<4>,C - B,,<4>,,0.0234,<4>,C,0.037,<4>,,0.4468,<4>,,0.5824,<4>,C,0.1356,<4>,,8.1,<4>,,6,<4>,,3.8,<4>,,2.44,<4>,,3.184,<4>,,84,<4>,,27.7,<4>,,34.6,<4>,,4.6,<4>,,7.9,<4>,,14.4,<4>,,10,<4>,,0.7,<4>,,749,<4>,,33.5,<4>,C,3.107,<4>
gtmssnut,6/1/2004 11:01,1,2,,,0.022,<4>,,0.04,<4>,,0.082,<4>,C,0.042,<4>,,0.024,<4>,B,0.0014,<4>,C - B,,<4>,,0.0236,<4>,C,0.048,<4>,,0.362,<4>,,0.5727,<4>,C,0.2107,<4>,,8.3,<4>,,5.9,<4>,,4.4,<4>,,2.25,<4>,,3.215,<4>,,88,<4>,,27.7,<4>,,34.6,<4>,,4.6,<4>,,7.9,<4>,,15.1,<4>,,5,<4>,,0.7,<4>,,749,<4>,,33.5,<4>,C,3.107,<4>
gtmfmnut,6/1/2004 11:25,1,1,,,0.012,<4>,,0.03,<4>,,0.071,<4>,C,0.041,<4>,,0.033,<4>,B,0.0014,<4>,C - B,,<4>,,0.0091,<4>,C,0.042,<4>,,0.4122,<4>,,0.5131,<4>,C,0.1009,<4>,,5.2,<4>,,4.6,<4>,,1.3,<4>,,1.8,<4>,,2.163,<4>,,70,<4>,,26.4,<4>,,34.6,<4>,,4.6,<4>,,8,<4>,,7.5,<4>,,12,<4>,,1.2,<4>,,411.8,<4>,,229.2,<4>,C,0.586,<4>
gtmfmnut,6/1/2004 11:26,1,2,,,0.011,<4>,,0.033,<4>,,0.067,<4>,C,0.034,<4>,,0.048,<4>,B,0.0014,<4>,C - B,,<4>,,0.012,<4>,C,0.06,<4>,,0.3373,<4>,,0.4908,<4>,C,0.1535,<4>,,5,<4>,,4.2,<4>,,1.4,<4>,,1.44,<4>,,2.122,<4>,,67,<4>,,26.4,<4>,,34.6,<4>,,4.6,<4>,,8,<4>,,6.5,<4>,,11,<4>,,1.2,<4>,,411.8,<4>,,229.2,<4>,C,0.586,<4>
gtmpcnut,6/1/2004 11:45,2,1,,,0.058,<4>,,0.091,<4>,,0.149,<4>,C,0.058,<4>,,0.02,<4>,B,0.0014,<4>,C - B,,<4>,,0.0073,<4>,C,0.027,<4>,,0.6677,<4>,,0.7079,<4>,C,0.0402,<4>,,11.2,<4>,,7.8,<4>,,6.2,<4>,,1.76,<4>,,6.062,<4>,M,,<4>,M,,<4>,,28,<4>,M,,<4>,M,,<4>,,9.7,<4>,,37,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/1/2004 14:15,2,1,,,0.058,<4>,,0.095,<4>,,0.14,<4>,C,0.045,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,,0.0071,<4>,C - B,,<4>,,0.6364,<4>,,0.6706,<4>,C,0.0342,<4>,,13.3,<4>,,9.3,<4>,,7.3,<4>,,1.89,<4>,,6.579,<4>,M,,<4>,M,,<4>,,25,<4>,M,,<4>,M,,<4>,,9.2,<4>,,30,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/1/2004 16:45,2,1,,,0.063,<4>,,0.094,<4>,,0.14,<4>,C,0.046,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,,0.0078,<4>,C - B,,<4>,,0.6182,<4>,,0.6942,<4>,C,0.076,<4>,,14.9,<4>,,10.3,<4>,,8.5,<4>,,1.83,<4>,,6.304,<4>,M,,<4>,M,,<4>,,23,<4>,M,,<4>,M,,<4>,,9.8,<4>,,39,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/1/2004 19:15,2,1,,,0.054,<4>,,0.089,<4>,,0.172,<4>,C,0.083,<4>,B,0.008,<4>,B,0.0014,<4>,C - B,,<4>,,0.0083,<4>,C - B,,<4>,,0.4512,<4>,,0.8893,<4>,C,0.4381,<4>,,11.6,<4>,,7.2,<4>,,8,<4>,,2.56,<4>,,5.756,<4>,M,,<4>,M,,<4>,,27,<4>,M,,<4>,M,,<4>,,16.4,<4>,,29,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/1/2004 21:45,2,1,,,0.031,<4>,,0.073,<4>,,0.118,<4>,C,0.045,<4>,,0.026,<4>,B,0.0014,<4>,C - B,,<4>,,0.0108,<4>,C,0.037,<4>,,0.4134,<4>,,0.6063,<4>,C,0.1929,<4>,,5.6,<4>,,2.8,<4>,,4.9,<4>,,2.08,<4>,,4.832,<4>,M,,<4>,M,,<4>,,34,<4>,M,,<4>,M,,<4>,,13.3,<4>,,23,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/2/2004 0:15,2,1,,,0.046,<4>,,0.093,<4>,,0.158,<4>,C,0.065,<4>,,0.045,<4>,B,0.0014,<4>,C - B,,<4>,,0.0118,<4>,C,0.057,<4>,,0.6757,<4>,,0.7624,<4>,C,0.0867,<4>,,8.2,<4>,,4.7,<4>,,6.2,<4>,,2.67,<4>,,5.705,<4>,M,,<4>,M,,<4>,,30,<4>,M,,<4>,M,,<4>,,14.7,<4>,,34,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/2/2004 2:45,2,1,,,0.061,<4>,,0.097,<4>,,0.165,<4>,C,0.068,<4>,,0.035,<4>,B,0.0014,<4>,C - B,,<4>,,0.011,<4>,C,0.046,<4>,,0.7061,<4>,,0.8142,<4>,C,0.1081,<4>,,9.1,<4>,,6.8,<4>,,4.2,<4>,,1.58,<4>,,6.089,<4>,M,,<4>,M,,<4>,,25,<4>,M,,<4>,M,,<4>,,8.3,<4>,,32,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/2/2004 5:15,2,1,,,0.06,<4>,,0.102,<4>,,0.137,<4>,C,0.035,<4>,,0.011,<4>,B,0.0014,<4>,C - B,,<4>,,0.0108,<4>,C,0.022,<4>,,0.6626,<4>,,0.8495,<4>,C,0.1869,<4>,,10,<4>,,8.3,<4>,,3.3,<4>,,1.44,<4>,,6.41,<4>,M,,<4>,M,,<4>,,24,<4>,M,,<4>,M,,<4>,,7.9,<4>,,40,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,6/2/2004 7:45,2,1,,,0.054,<4>,,0.098,<4>,,0.168,<4>,C,0.07,<4>,,0.038,<4>,,0.0021,<4>,C,0.0103,<4>,,0.0124,<4>,C,0.05,<4>,,0.6324,<4>,,0.8046,<4>,C,0.1722,<4>,,11.6,<4>,,8,<4>,,6.5,<4>,,1.6,<4>,,6.265,<4>,M,,<4>,M,,<4>,,26,<4>,M,,<4>,M,,<4>,,11,<4>,,29,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpinut,7/13/2004 9:05,1,1,,,0.016,<4>,,0.03,<4>,,0.069,<4>,C,0.039,<4>,,0.047,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.4399,<4>,,0.6172,<4>,C,0.1773,<4>,,12,<4>,,9.4,<4>,,4.8,<4>,,2.06,<4>,,2.628,<4>,,45,<4>,,29.9,<4>,,32,<4>,,4.6,<4>,,7.5,<4>,,6.1,<4>,,29,<4>,,0.9,<4>,,1406,<4>,,216.2,<4>,C,1.872,<4>
gtmpinut,7/13/2004 9:06,1,2,,,0.014,<4>,,0.018,<4>,,0.069,<4>,C,0.051,<4>,,0.04,<4>,B,0.0014,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.5351,<4>,,0.5495,<4>,C,0.0144,<4>,,13.3,<4>,,10.3,<4>,,5.6,<4>,,1.64,<4>,,2.507,<4>,,41,<4>,,29.9,<4>,,32,<4>,,4.6,<4>,,7.5,<4>,,4.4,<4>,,32,<4>,,0.9,<4>,,1406,<4>,,216.2,<4>,C,1.872,<4>
gtmssnut,7/13/2004 10:00,1,1,,,0.014,<4>,,0.039,<4>,,0.065,<4>,C,0.026,<4>,,0.114,<4>,,0.0045,<4>,C,0.013,<4>,,0.0175,<4>,C,0.132,<4>,,0.421,<4>,,0.4237,<4>,C,0.0027,<4>,,4.7,<4>,,3.9,<4>,,1.5,<4>,,1.35,<4>,,2.701,<4>,,40,<4>,,29,<4>,,32.5,<4>,,4,<4>,,7.7,<4>,,4.7,<4>,,20,<4>,,1.2,<4>,,1127,<4>,,128.1,<4>,C,2.174,<4>
gtmssnut,7/13/2004 10:01,1,2,,,0.021,<4>,,0.039,<4>,,0.066,<4>,C,0.027,<4>,,0.051,<4>,,0.0045,<4>,C,0.0139,<4>,,0.0184,<4>,C,0.069,<4>,,0.3948,<4>,,0.637,<4>,C,0.2422,<4>,,3.7,<4>,,2.7,<4>,,1.9,<4>,,1.39,<4>,,2.458,<4>,,43,<4>,,29,<4>,,32.5,<4>,,4,<4>,,7.7,<4>,,4.1,<4>,,17,<4>,,1.2,<4>,,1127,<4>,,128.1,<4>,C,2.174,<4>
gtmfmnut,7/13/2004 10:35,1,1,,,0.007,<4>,,0.023,<4>,,0.045,<4>,C,0.022,<4>,,0.032,<4>,,0.0035,<4>,C,0.0081,<4>,,0.0116,<4>,C,0.044,<4>,,0.31,<4>,,0.385,<4>,C,0.075,<4>,,4.3,<4>,,3.8,<4>,,1,<4>,,1.26,<4>,,1.888,<4>,,42,<4>,,29.1,<4>,,33.8,<4>,,5.2,<4>,,7.9,<4>,,3.1,<4>,,17,<4>,,1.4,<4>,,1879,<4>,,225.6,<4>,C,2.12,<4>
gtmfmnut,7/13/2004 10:36,1,2,,,0.008,<4>,,0.032,<4>,,0.042,<4>,C,0.01,<4>,M,,<4>,,0.0036,<4>,C,0.0072,<4>,,0.0108,<4>,C - M,,<4>,,0.3273,<4>,,0.4108,<4>,C,0.0835,<4>,,3.8,<4>,,3.1,<4>,,1.2,<4>,,1.11,<4>,,1.893,<4>,,42,<4>,,29.1,<4>,,33.8,<4>,,5.2,<4>,,7.9,<4>,,3.8,<4>,,20,<4>,,1.4,<4>,,1879,<4>,,225.6,<4>,C,2.12,<4>
gtmpcnut,7/13/2004 12:30,2,1,,,0.048,<4>,,0.084,<4>,,0.134,<4>,C,0.05,<4>,,0.102,<4>,,0.0053,<4>,C,0.0153,<4>,,0.0206,<4>,C,0.123,<4>,,0.6306,<4>,,0.8362,<4>,C,0.2056,<4>,,9.7,<4>,,4.9,<4>,,8.5,<4>,,1.75,<4>,,5.467,<4>,M,,<4>,M,,<4>,,22,<4>,M,,<4>,M,,<4>,,8,<4>,,84,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/13/2004 12:45,1,1,,,0.024,<4>,,0.069,<4>,,0.124,<4>,C,0.055,<4>,,0.14,<4>,,0.0027,<4>,C - B,,<4>,B,0.0014,<4>,C - B,,<4>,,0.4535,<4>,,0.7018,<4>,C,0.2483,<4>,,32,<4>,,25,<4>,,12.9,<4>,,2.1,<4>,,5.3,<4>,,13,<4>,,32.4,<4>,,3.6,<4>,,5.6,<4>,,7.3,<4>,,5.5,<4>,,120,<4>,,0.6,<4>,,1953,<4>,,22.1,<4>,C,4.482,<4>
gtmpcnut,7/13/2004 12:46,1,2,,,0.022,<4>,,0.068,<4>,,0.126,<4>,C,0.058,<4>,,0.089,<4>,,0.0029,<4>,C,0.0011,<4>,,0.004,<4>,C,0.093,<4>,,0.0507,<4>,,0.7427,<4>,C,0.692,<4>,,28.7,<4>,,24.1,<4>,,8.8,<4>,,1.91,<4>,,5.557,<4>,,13,<4>,,32.4,<4>,,3.6,<4>,,5.6,<4>,,7.3,<4>,,4.4,<4>,,124,<4>,,0.6,<4>,,1953,<4>,,22.1,<4>,C,4.482,<4>
gtmpcnut,7/13/2004 15:00,2,1,,,0.05,<4>,,0.083,<4>,,0.136,<4>,C,0.053,<4>,,0.081,<4>,,0.0046,<4>,C,0.0134,<4>,,0.018,<4>,C,0.099,<4>,,0.5726,<4>,,0.8865,<4>,C,0.3139,<4>,,11,<4>,,4.7,<4>,,11.2,<4>,,0.91,<4>,,7.019,<4>,M,,<4>,M,,<4>,,15,<4>,M,,<4>,M,,<4>,,6.2,<4>,,80,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/13/2004 17:30,2,1,,,0.055,<4>,,0.086,<4>,,0.162,<4>,C,0.076,<4>,,0.054,<4>,,0.0026,<4>,C,0.0031,<4>,,0.0057,<4>,C,0.06,<4>,,0.524,<4>,,0.7331,<4>,C,0.2091,<4>,,7.6,<4>,,5.5,<4>,,3.9,<4>,,5.17,<4>,,5.439,<4>,M,,<4>,M,,<4>,,15,<4>,M,,<4>,M,,<4>,,13.9,<4>,,91,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
gtmpcnut,7/13/2004 20:00,2,1,,,0.039,<4>,,0.07,<4>,,0.142,<4>,C,0.072,<4>,,0.044,<4>,B,0.0014,<4>,C - B,,<4>,,0.006,<4>,C,0.05,<4>,,0.5133,<4>,,0.9003,<4>,C,0.387,<4>,,14.8,<4>,,9.4,<4>,,9.8,<4>,,3.51,<4>,,5.029,<4>,M,,<4>,M,,<4>,,20,<4>,M,,<4>,M,,<4>,,14.7,<4>,,77,<4>,M,,<4>,M,,<4>,M,,<4>,C - M,,<4>
